
n° escrita, bmp_temp, bmp_pres, bmp_alt, TT101, TT102, TT103, TT104, TT105, TT106, nivelBateria, Gx, Gy, Gz, Ax, Ay, Az, mpu_temp, LAT_GPS, LGN_GPS, KMPH_GPS, SAT_GPS, ALTURA_GPS, gps_pres,
Escrita: 614,-8.68,7267.51,17480.79,-1.15,2.75,3.81,-5.97,0.38,2.26,69,0.03,0.08,-0.65,-0.73,1.02,-8.48,-5.66,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 615,-8.77,7337.40,17431.84,-1.18,2.78,3.78,-5.99,0.37,2.18,71,-0.27,0.25,-0.39,-1.31,1.21,-7.40,-5.61,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 616,-8.76,7463.03,17344.80,-1.20,2.71,3.65,-5.95,0.34,2.25,71,-0.28,-0.07,-0.20,-1.05,1.43,-9.52,-5.57,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 617,-8.74,7603.78,17248.69,-1.17,2.74,3.46,-5.95,0.30,2.23,70,-0.02,-0.04,0.05,-1.24,1.41,-9.57,-5.55,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 618,-8.69,7860.41,17077.08,-1.24,2.78,3.42,-5.95,0.32,2.18,71,0.13,0.33,0.19,-0.40,0.75,-8.69,-5.54,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 619,-8.68,7931.51,17030.34,-1.27,2.72,3.19,-5.87,0.23,2.02,69,-0.21,-0.19,0.49,-1.37,1.19,-9.54,-5.49,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 620,-8.66,8056.14,16949.22,-1.29,2.68,3.12,-5.95,0.22,1.97,70,-0.32,-0.02,0.34,-1.41,1.15,-8.90,-5.46,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 621,-8.64,8200.95,16856.23,-1.26,2.75,3.05,-5.93,0.24,2.24,71,-0.20,0.31,-0.06,-1.17,1.27,-7.65,-5.45,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 622,-8.49,8465.26,16689.89,-1.23,2.67,2.92,-5.89,0.20,2.08,70,-0.44,0.30,-0.88,-0.79,1.48,-8.51,-5.42,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 623,-8.57,8534.57,16646.96,-1.25,2.71,2.72,-5.88,0.18,1.80,68,-0.46,0.14,-0.23,-0.97,1.47,-8.76,-5.39,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 624,-8.58,8659.95,16570.03,-1.37,2.59,2.52,-5.77,0.17,1.74,66,-0.35,-0.30,-1.00,-0.69,0.77,-7.79,-5.37,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 625,-8.58,8810.95,16478.56,-1.36,2.64,2.41,-5.67,0.08,1.63,67,0.02,-0.04,-0.81,-1.00,0.92,-8.91,-5.38,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 626,-8.55,9100.54,16306.63,-1.37,2.75,2.42,-5.82,0.20,2.08,71,0.04,-0.36,-0.80,-0.57,0.97,-9.50,-5.37,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 627,-8.56,9184.57,16257.57,-1.41,2.71,2.26,-5.81,0.23,1.89,71,-0.18,-0.21,-0.66,-1.36,0.75,-10.38,-5.35,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 628,-8.55,9332.93,16171.84,-1.32,2.69,2.07,-5.85,0.21,1.84,70,-0.36,-0.21,-0.44,-1.18,1.77,-11.85,-5.33,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 629,-8.55,9505.93,16073.25,-1.41,2.76,1.96,-5.68,0.14,1.81,69,-0.11,-0.15,-0.66,-1.47,0.89,-9.80,-5.31,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 630,-8.43,9826.99,15894.07,-1.58,2.68,1.88,-5.67,0.04,1.78,70,-0.62,-0.28,-0.74,-0.83,0.30,-9.65,-5.32,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 631,-8.52,9919.72,15843.20,-1.53,2.61,1.61,-5.60,-0.00,1.60,69,-0.34,-0.19,-0.78,-0.86,1.38,-11.15,-5.32,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 632,-8.55,10082.35,15754.91,-1.57,2.75,1.57,-5.56,0.14,1.74,70,-0.34,-0.33,-0.21,-0.89,0.96,-10.40,-5.33,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 633,-8.57,10265.30,15656.95,-1.60,2.68,1.44,-5.52,-0.02,1.63,71,-0.15,-0.17,-0.29,-1.35,1.00,-9.82,-5.32,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 634,-8.58,10585.61,15488.80,-1.64,2.64,1.23,-5.45,0.06,1.60,70,-0.41,-0.37,-0.58,-0.87,0.86,-10.31,-5.35,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 635,-8.60,10680.77,15439.64,-1.68,2.50,0.92,-5.38,-0.15,1.43,67,-0.38,-0.10,-0.63,-1.24,0.95,-9.90,-5.34,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 636,-8.63,10844.79,15355.73,-1.84,2.59,0.81,-5.30,0.02,1.47,70,-0.29,0.15,-0.51,-1.62,1.18,-9.52,-5.38,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 637,-8.65,11033.30,15260.56,-1.73,2.59,0.68,-5.27,-0.08,1.45,70,0.11,-0.30,-0.68,-0.89,1.06,-10.44,-5.39,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 638,-8.58,11370.28,15093.65,-1.89,2.55,0.53,-5.22,-0.08,1.50,70,-0.26,-0.36,-0.38,-0.89,0.86,-10.17,-5.41,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 639,-8.69,11464.91,15047.50,-1.97,2.58,0.31,-5.06,-0.11,1.51,68,-0.26,0.03,-0.26,-0.81,0.95,-8.77,-5.43,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 640,-8.75,11631.71,14966.90,-2.04,2.47,0.09,-4.96,-0.31,1.24,67,-0.84,-0.22,-0.55,-0.71,1.02,-10.00,-5.45,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 641,-8.80,11821.84,14876.17,-1.97,2.45,-0.09,-4.54,-0.50,1.16,67,-0.26,0.17,-0.52,-0.78,0.94,-9.50,-5.48,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 642,-8.87,12163.76,14715.92,-1.91,2.40,-0.22,-4.90,-0.45,1.09,66,-0.25,0.03,-0.69,-0.81,0.76,-9.05,-5.53,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 643,-8.91,12260.47,14671.26,-1.98,2.45,-0.29,-4.77,-0.44,1.23,68,-0.16,-0.34,-0.50,-1.01,0.75,-9.57,-5.58,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 644,-8.95,12429.52,14593.86,-2.15,2.36,-0.52,-4.41,-0.65,1.03,67,-0.54,-0.10,-0.80,-0.99,0.84,-8.39,-5.59,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 645,-9.01,12622.74,14506.45,-2.15,2.37,-0.60,-4.46,-0.56,1.10,69,-0.30,0.43,-0.45,-0.98,1.15,-9.44,-5.65,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 646,-9.10,12968.98,14352.47,-2.14,2.35,-0.80,-4.64,-0.51,0.97,68,-0.21,0.19,-0.75,-0.98,1.18,-9.26,-5.69,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 647,-9.14,13067.85,14309.11,-2.13,2.34,-0.94,-4.36,-0.55,1.03,68,-0.21,-0.03,-0.64,-1.05,1.30,-8.32,-5.74,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 648,-9.19,13235.57,14236.17,-2.36,2.26,-1.18,-4.23,-0.72,0.76,66,-0.37,-0.04,-0.69,-0.98,0.98,-9.06,-5.80,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 649,-9.24,13428.37,14153.23,-2.22,2.32,-1.08,-4.36,-0.58,0.86,68,0.01,-0.03,-0.34,-0.87,1.20,-8.48,-5.86,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 650,-9.34,13762.30,14011.85,-2.34,2.21,-1.39,-4.18,-0.78,0.70,68,0.10,0.08,-0.61,-1.72,1.45,-9.48,-5.90,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 651,-9.38,13860.63,13970.74,-2.22,2.18,-1.47,-4.15,-0.70,0.74,67,-0.17,-0.08,-0.68,-1.11,1.03,-9.46,-5.96,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 652,-9.44,14032.04,13899.65,-2.30,2.16,-1.58,-4.20,-0.67,0.58,67,-0.07,-0.34,-0.64,-0.99,1.37,-9.42,-6.01,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 653,-9.51,14227.25,13819.54,-2.36,2.08,-1.78,-3.73,-0.86,0.44,65,-0.02,0.09,-0.35,-1.11,1.65,-7.61,-6.06,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 654,-9.62,14561.77,13684.30,-2.34,2.09,-1.80,-3.92,-0.75,0.67,68,-0.25,-0.06,-0.93,-1.06,1.36,-8.83,-6.12,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 655,-9.67,14667.91,13641.92,-2.38,2.10,-1.80,-3.80,-0.83,0.46,67,-0.12,0.28,-0.47,-1.05,0.96,-8.71,-6.18,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 656,-9.73,14843.46,13572.36,-2.45,1.97,-2.06,-3.46,-0.91,0.36,67,-0.38,0.11,-0.27,-1.13,0.88,-8.03,-6.26,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 657,-9.80,15039.48,13495.47,-2.46,1.95,-2.13,-3.71,-1.02,0.34,67,-0.18,0.02,-0.20,-1.05,1.14,-9.17,-6.31,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 658,-9.86,15383.61,13362.43,-2.43,2.03,-2.19,-3.68,-1.04,0.30,65,0.27,-0.07,-0.51,-1.00,1.04,-7.67,-6.38,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 659,-9.95,15487.30,13322.82,-2.46,2.09,-2.22,-3.52,-1.00,0.17,67,0.17,-0.24,-0.51,-1.03,1.12,-8.59,-6.45,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 660,-10.03,15663.14,13256.13,-2.51,1.97,-2.25,-3.46,-1.03,0.17,67,0.02,-0.20,-0.66,-0.76,1.02,-8.75,-6.52,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 661,-10.03,16004.42,13128.41,-2.49,2.00,-2.36,-3.54,-1.07,0.25,67,-0.20,0.48,-0.34,-1.14,1.16,-8.49,-6.59,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 662,-10.17,16105.89,13090.86,-2.58,1.88,-2.54,-3.26,-1.20,0.07,66,-0.22,0.12,-0.26,-0.72,1.65,-8.25,-6.66,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 663,-10.26,16278.09,13027.57,-2.62,1.94,-2.61,-3.20,-1.22,-0.02,66,-0.40,-0.05,0.02,-0.79,1.23,-8.26,-6.74,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 664,-10.34,16472.55,12956.75,-2.64,1.80,-2.57,-3.25,-1.21,0.00,67,0.13,0.02,-0.47,-0.89,1.00,-7.82,-6.81,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 665,-10.47,16804.63,12837.37,-2.63,1.68,-2.66,-3.09,-1.40,-0.26,63,-0.04,0.26,-0.72,-0.65,0.87,-8.70,-6.88,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 666,-10.51,16913.54,12798.63,-2.59,1.69,-2.81,-2.88,-1.40,-0.28,63,-0.33,-0.03,-0.65,-1.00,0.85,-9.96,-6.97,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 667,-10.58,17101.04,12732.40,-2.57,1.69,-2.69,-3.06,-1.24,-0.03,66,-0.34,0.22,-0.64,-0.80,0.94,-9.04,-7.03,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 668,-10.65,17316.08,12657.17,-2.71,1.58,-2.84,-2.74,-1.38,-0.35,66,-0.96,0.03,-0.35,-1.43,1.56,-9.46,-7.10,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 669,-10.79,17697.04,12525.74,-2.65,1.70,-2.81,-2.77,-1.35,-0.12,66,-0.02,-0.12,-0.37,-1.01,0.74,-8.55,-7.20,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 670,-10.83,17811.73,12486.61,-2.76,1.65,-2.83,-2.53,-1.42,-0.37,66,-0.44,-0.05,-0.57,-1.10,0.72,-7.88,-7.25,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 671,-10.90,18002.91,12421.85,-2.77,1.51,-2.95,-2.42,-1.46,-0.50,64,-0.47,-0.20,-0.36,-1.18,1.47,-9.70,-7.34,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 672,-11.03,18366.07,12300.35,-2.78,1.51,-3.09,-2.24,-1.73,-0.54,64,-0.04,-0.11,-0.21,-0.82,0.95,-8.48,-7.42,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 673,-11.08,18480.79,12262.38,-2.77,1.54,-3.00,-2.42,-1.54,-0.43,66,-0.06,0.31,-0.34,-0.74,1.15,-10.31,-7.49,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 674,-11.14,18674.03,12198.84,-2.73,1.52,-3.08,-2.26,-1.42,-0.53,65,-0.47,0.02,-0.75,-1.03,1.18,-9.48,-7.58,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 675,-11.15,19049.39,12076.92,-2.76,1.43,-3.18,-2.05,-1.66,-0.44,64,-0.63,0.32,-0.64,-1.15,1.28,-8.70,-7.66,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 676,-11.29,19164.61,12039.88,-2.79,1.35,-3.27,-1.90,-1.58,-0.80,63,-0.45,0.06,-0.91,-0.59,0.83,-9.09,-7.72,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 677,-11.38,19364.40,11976.09,-2.88,1.49,-3.26,-2.00,-1.66,-0.82,63,-0.40,-0.19,-0.70,-0.84,0.72,-8.85,-7.82,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 678,-11.52,19760.19,11851.28,-2.82,1.43,-3.23,-2.00,-1.63,-0.81,64,-0.29,-0.14,-0.32,-0.92,0.68,-8.48,-7.90,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 679,-11.56,19883.00,11812.96,-2.93,1.37,-3.29,-1.86,-1.67,-0.81,64,-0.19,0.09,-0.47,-1.06,0.55,-8.27,-7.97,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 680,-11.64,20087.82,11749.48,-2.91,1.35,-3.30,-2.01,-1.55,-0.88,64,-0.42,0.07,-0.46,-0.86,0.89,-8.59,-8.06,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 681,-11.65,20474.76,11630.98,-3.05,1.30,-3.38,-1.69,-1.79,-0.90,64,0.19,0.04,-0.05,-1.01,0.97,-8.15,-8.13,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 682,-11.78,20585.29,11597.46,-2.90,1.42,-3.35,-1.49,-1.72,-0.93,64,-0.13,-0.05,-0.37,-0.96,1.13,-8.02,-8.21,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 683,-11.87,20778.78,11539.13,-2.91,1.34,-3.41,-1.69,-1.80,-0.92,64,-0.03,0.19,0.28,-0.75,1.02,-8.66,-8.30,0.00,0.00,0.00,0,0.00,101325.00,
Escrita: 684,-11.93,21160.13,11425.45,-2.97,1.22,-3.50,-1.17,-1.88,-1.13,62,-0.18,-0.31,-0.42,-0.74,1.09,-8.28,-8.36,-22.28,-47.62,120.23,9,12055.00,19111.97,
Escrita: 685,-12.03,21279.41,11390.23,-3.01,1.31,-3.46,-1.68,-1.69,-0.86,65,0.10,-0.46,-0.35,-1.19,1.11,-8.88,-8.45,-22.28,-47.61,136.55,9,11990.20,19314.51,
Escrita: 686,-12.11,21486.11,11329.58,-3.04,1.24,-3.48,-1.76,-1.95,-1.01,65,-0.42,-0.02,-0.61,-1.23,1.02,-9.05,-8.53,-22.28,-47.61,133.71,9,11917.70,19543.17,
Escrita: 687,-12.17,21886.29,11213.49,-2.99,1.21,-3.49,-1.58,-1.80,-1.04,65,-0.50,-0.13,-0.45,-1.05,1.32,-8.51,-8.61,-22.28,-47.61,111.40,9,11847.40,19766.98,
Escrita: 688,-12.27,22008.15,11178.47,-2.96,1.22,-3.53,-1.54,-1.96,-1.08,64,0.12,0.05,-0.39,-0.68,0.91,-7.92,-8.69,-22.28,-47.60,125.49,9,11774.80,20000.29,
Escrita: 689,-12.34,22216.62,11118.94,-3.03,1.19,-3.53,-1.26,-1.98,-1.07,65,-0.23,-0.20,-0.32,-0.77,1.39,-8.44,-8.77,-22.28,-47.60,138.33,9,11701.70,20237.45,
Escrita: 690,-12.41,22623.41,11004.07,-3.08,1.19,-3.55,-1.56,-1.93,-1.13,64,-0.12,-0.08,-0.44,-0.94,0.86,-8.47,-8.84,-22.28,-47.60,120.47,9,11629.40,20474.25,
Escrita: 691,-12.49,22747.20,10969.45,-3.09,1.18,-3.53,-1.37,-1.91,-1.17,64,-0.21,-0.11,-0.01,-0.92,1.17,-8.13,-8.92,-22.29,-47.59,119.05,9,11556.30,20715.95,
Escrita: 692,-12.57,22958.31,10910.75,-3.10,1.12,-3.63,-1.31,-2.04,-1.18,65,0.26,-0.55,-0.18,-1.05,1.34,-7.88,-8.98,-22.29,-47.59,125.86,8,11483.10,20960.29,
Escrita: 693,-12.62,23377.87,10795.38,-2.94,1.10,-3.62,-1.08,-2.13,-1.30,63,0.19,0.10,0.05,-0.51,1.42,-8.38,-9.05,-22.29,-47.59,126.10,9,11410.60,21204.58,
Escrita: 694,-12.72,23499.63,10762.21,-3.04,1.10,-3.70,-0.88,-2.14,-1.23,64,-0.22,-0.07,-0.19,-0.88,0.96,-8.01,-9.13,-22.29,-47.58,150.38,9,11339.40,21446.73,
Escrita: 695,-12.79,23714.09,10704.12,-3.01,1.10,-3.61,-1.11,-2.09,-1.25,63,-0.29,-0.04,-0.32,-1.23,1.43,-8.68,-9.21,-22.29,-47.58,134.88,9,11267.10,21694.92,
Escrita: 696,-12.91,24126.67,10593.57,-3.06,1.06,-3.63,-0.96,-2.05,-1.35,64,-0.21,0.10,-0.26,-0.94,1.07,-8.75,-9.27,-22.29,-47.57,147.97,9,11193.80,21948.90,
Escrita: 697,-12.95,24251.29,10560.48,-3.09,1.06,-3.68,-0.93,-2.11,-1.33,65,-0.30,0.32,-0.24,-1.23,1.32,-8.21,-9.35,-22.29,-47.57,134.77,9,11121.60,22201.42,
Escrita: 698,-13.01,24461.98,10504.84,-3.06,0.97,-3.72,-0.71,-2.22,-1.51,60,-0.13,0.24,-0.05,-0.86,1.13,-7.84,-9.42,-22.29,-47.57,140.86,9,11051.90,22447.42,
Escrita: 699,-13.05,24872.69,10397.50,-3.11,1.01,-3.64,-1.06,-2.16,-1.45,63,-0.16,0.27,-0.35,-0.89,1.10,-7.91,-9.49,-22.29,-47.56,136.16,9,10982.60,22694.20,
Escrita: 700,-13.13,24994.13,10366.03,-3.15,1.00,-3.64,-0.74,-2.17,-1.54,63,-0.31,-0.08,-0.45,-1.12,1.18,-8.40,-9.56,-22.29,-47.56,129.18,9,10915.40,22935.59,
Escrita: 701,-13.19,25207.53,10311.04,-3.12,0.99,-3.66,-1.02,-2.20,-1.51,63,-0.09,0.11,-0.37,-1.04,0.90,-7.94,-9.61,-22.29,-47.56,130.07,9,10849.50,23174.32,
Escrita: 702,-13.22,25628.15,10203.74,-3.09,0.93,-3.71,-0.70,-2.21,-1.47,64,-0.41,0.27,-0.56,-1.14,1.73,-8.93,-9.69,-22.29,-47.55,111.08,9,10782.60,23418.74,
Escrita: 703,-13.31,25757.62,10170.99,-3.10,0.96,-3.69,-0.96,-2.22,-1.68,64,0.05,-0.09,-0.36,-1.04,0.58,-7.88,-9.75,-22.29,-47.55,133.27,9,10713.90,23671.89,
Escrita: 704,-13.37,25984.12,10114.03,-3.11,0.98,-3.63,-0.83,-2.27,-1.63,63,-0.13,-0.21,-0.20,-0.64,0.81,-8.11,-9.82,-22.30,-47.55,119.21,9,10645.90,23924.65,
Escrita: 705,-13.47,26419.38,10005.70,-3.14,0.95,-3.72,-0.35,-2.35,-1.78,61,-0.01,0.09,-0.16,-1.03,1.09,-8.57,-9.88,-22.30,-47.55,95.34,9,10577.00,24182.97,
Escrita: 706,-13.50,26546.49,9974.33,-3.11,0.88,-3.61,-0.36,-2.33,-1.62,63,-0.36,0.11,-0.34,-1.02,1.02,-8.68,-9.93,-22.30,-47.54,111.23,9,10511.20,24431.78,
Escrita: 707,-13.54,26773.88,9918.52,-3.17,0.88,-3.70,-0.36,-2.39,-1.67,61,-0.15,0.04,-0.60,-0.94,0.96,-7.98,-9.99,-22.30,-47.54,107.23,9,10442.20,24694.91,
Escrita: 708,-13.62,27203.06,9814.22,-3.12,0.87,-3.65,-0.60,-2.34,-1.68,63,-0.18,0.40,-0.59,-0.68,1.15,-8.91,-10.06,-22.30,-47.54,103.79,9,10376.00,24949.51,
Escrita: 709,-13.65,27325.78,9784.65,-3.18,0.97,-3.66,-0.46,-2.39,-1.62,63,-0.18,0.10,-0.04,-0.99,1.25,-7.47,-10.11,-22.30,-47.53,117.82,9,10312.40,25196.11,
Escrita: 710,-13.69,27549.57,9730.99,-3.20,0.91,-3.58,-0.41,-2.40,-1.79,62,0.07,0.55,-0.83,-1.49,1.45,-10.09,-10.18,-22.30,-47.53,114.90,9,10244.50,25461.56,
Escrita: 711,-13.32,27988.92,9626.66,-3.18,0.92,-3.63,-0.54,-2.42,-1.64,62,-0.16,0.13,-0.24,-1.03,1.32,-8.91,-10.22,-22.30,-47.53,118.16,9,10184.60,25697.61,
Escrita: 712,-13.33,28200.67,9576.84,-3.17,0.86,-3.70,-0.64,-2.45,-1.84,62,-0.16,0.00,0.16,-0.91,1.11,-8.15,-10.27,-22.31,-47.53,126.92,8,10125.60,25931.84,
Escrita: 713,-13.67,28324.80,9547.79,-3.23,0.79,-3.73,-0.21,-2.54,-1.90,60,0.62,0.21,0.12,-1.21,1.15,-8.46,-10.33,-22.31,-47.53,104.05,9,10066.70,26167.39,
Escrita: 714,-13.80,28541.89,9497.21,-3.28,0.78,-3.66,-0.40,-2.53,-1.93,61,0.20,-0.07,0.29,-1.23,1.60,-9.30,-10.37,-22.31,-47.52,109.81,9,10006.50,26409.94,
Escrita: 715,-13.91,28939.51,9405.39,-3.23,0.78,-3.62,-0.55,-2.48,-1.82,62,-0.39,-0.31,0.37,-1.10,1.75,-9.75,-10.41,-22.31,-47.52,118.08,9,9946.20,26654.70,
Escrita: 716,-13.94,29061.22,9377.48,-3.18,0.74,-3.54,-0.54,-2.49,-1.67,62,0.39,0.33,-0.17,-1.01,1.23,-7.66,-10.46,-22.32,-47.52,96.19,8,9893.20,26871.35,
Escrita: 717,-13.98,29267.91,9330.31,-3.13,0.76,-3.59,-0.60,-2.50,-1.75,62,-0.15,0.22,-0.49,-0.75,1.01,-8.45,-10.50,-22.32,-47.52,121.14,9,9833.90,27115.44,
Escrita: 718,-14.04,29691.71,9234.43,-3.13,0.74,-3.53,-0.59,-2.31,-1.98,62,-0.32,-0.27,-0.57,-1.00,0.55,-9.44,-10.55,-22.32,-47.52,128.01,9,9771.40,27374.64,
Escrita: 719,-14.06,29831.97,9202.94,-3.21,0.70,-3.66,-0.20,-2.56,-2.00,60,-0.30,-0.07,-0.62,-1.05,0.69,-9.96,-10.60,-22.32,-47.52,127.95,9,9704.40,27654.73,
Escrita: 720,-14.09,30066.80,9150.48,-3.16,0.74,-3.62,-0.50,-2.38,-1.83,62,-0.22,-0.14,-0.45,-1.00,0.60,-8.68,-10.63,-22.32,-47.51,0.00,9,9641.60,27919.37,
Escrita: 721,-14.15,30512.28,9051.88,-3.09,0.75,-3.56,-0.48,-2.54,-1.81,62,-0.29,0.04,-0.46,-0.97,0.49,-8.22,-10.68,-22.33,-47.51,0.00,9,9580.70,28177.94,
Escrita: 722,-14.17,30647.57,9022.17,-3.19,0.76,-3.57,-0.47,-2.29,-1.86,61,-0.18,-0.10,-0.47,-0.99,0.62,-8.96,-10.71,-22.33,-47.51,0.00,9,9514.90,28459.51,
Escrita: 723,-14.19,30892.40,8968.67,-3.11,0.76,-3.49,-0.41,-2.40,-1.75,62,-0.31,0.01,-0.62,-1.00,0.81,-8.77,-10.75,-22.33,-47.51,0.00,9,9448.80,28744.64,
Escrita: 724,-14.24,31359.22,8867.60,-3.21,0.74,-3.51,-0.33,-2.39,-1.98,61,-0.20,-0.22,-0.41,-1.03,0.85,-8.61,-10.80,-22.33,-47.51,0.00,9,9384.30,29025.10,
Escrita: 725,-14.26,31489.06,8839.70,-3.24,0.73,-3.50,-0.45,-2.60,-2.11,61,0.08,-0.19,-0.57,-1.29,0.81,-8.79,-10.83,-22.33,-47.51,0.00,9,9326.40,29278.75,
Escrita: 726,-14.28,31718.29,8790.68,-3.20,0.67,-3.50,-0.28,-2.40,-1.84,61,-0.44,0.06,-0.29,-1.05,0.95,-8.34,-10.86,-22.34,-47.50,87.86,0,0.00,101325.00,
Escrita: 727,-14.33,32160.04,8697.02,-3.13,0.63,-3.51,-0.39,-2.36,-1.90,61,-0.32,-0.06,-0.40,-0.93,0.81,-8.11,-10.90,-22.34,-47.50,113.71,0,0.00,101325.00,
Escrita: 728,-14.34,32293.49,8668.92,-3.31,0.67,-3.51,0.09,-2.57,-2.13,60,0.07,0.26,-0.36,-0.98,0.71,-7.41,-10.93,-22.34,-47.50,127.71,0,0.00,101325.00,
Escrita: 729,-14.36,32513.75,8622.76,-3.11,0.63,-3.49,-0.36,-2.61,-1.92,59,-0.51,0.27,-0.61,-0.90,1.07,-9.05,-10.96,-22.34,-47.50,120.31,0,0.00,101325.00,
Escrita: 730,-14.39,32947.26,8532.65,-3.19,0.67,-3.47,-0.41,-2.46,-1.89,61,-0.32,0.01,-0.17,-1.03,1.22,-8.42,-10.98,-22.34,-47.50,95.71,0,0.00,101325.00,
Escrita: 731,-14.40,33082.86,8504.66,-3.15,0.62,-3.47,-0.35,-2.56,-1.95,60,-0.00,-0.05,-0.28,-1.04,1.51,-8.65,-11.01,-22.35,-47.50,102.92,9,8967.10,30893.19,
Escrita: 732,-14.42,33307.39,8458.52,-3.15,0.60,-3.50,0.06,-2.67,-2.04,59,-0.17,-0.19,0.72,-0.74,1.41,-8.75,-11.03,-22.35,-47.49,116.31,9,8907.40,31168.28,
Escrita: 733,-14.44,33768.98,8364.44,-3.16,0.62,-3.49,-0.44,-2.49,-1.95,59,-0.26,-0.12,0.56,-0.88,0.70,-8.50,-11.04,-22.35,-47.49,105.34,9,8841.60,31473.78,
Escrita: 734,-14.45,33916.73,8334.55,-3.18,0.64,-3.41,-0.21,-2.41,-1.81,60,-0.10,-0.10,0.51,-1.02,1.27,-8.48,-11.08,-22.35,-47.49,105.43,9,8777.30,31774.65,
Escrita: 735,-14.45,34162.48,8285.06,-3.14,0.59,-3.45,-0.15,-2.50,-1.97,59,-0.43,-0.01,-0.44,-0.75,0.91,-8.26,-11.09,-22.35,-47.49,93.21,9,8718.20,32053.24,
Escrita: 736,-14.46,34423.70,8232.77,-3.16,0.62,-3.42,-0.55,-2.51,-1.90,59,-0.07,0.22,-0.32,-0.89,1.24,-8.34,-11.10,-22.36,-47.49,114.25,8,8657.00,32343.82,
Escrita: 737,-14.47,34706.46,8176.53,-3.08,0.62,-3.31,-0.70,-2.54,-1.82,60,-0.38,-0.31,-0.17,-0.87,1.31,-9.13,-11.12,-22.36,-47.48,100.64,9,8599.10,32620.68,
